City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
477,rio cuarto,-33.1307,-64.3499,291.19,59,0,3.6,AR,1676958096
478,kampot,10.6167,104.1833,301.18,46,57,3.71,KH,1676958097
479,solnechnyy,50.7214,136.6319,261.35,82,100,1.34,RU,1676958098
480,pimenteiras,-6.2453,-41.4192,295.27,75,100,1.46,BR,1676958098
481,maragogi,-9.0122,-35.2225,298.75,80,100,2.93,BR,1676958099
482,waterbury,41.5582,-73.0515,280.59,66,100,5.14,US,1676957991
483,kuopio,62.8924,27.677,258.27,84,0,2.24,FI,1676958099
484,kirakira,-10.4544,161.9205,300.05,83,100,2.12,SB,1676958100
485,camenca,48.0319,28.6978,281.34,77,98,9.98,MD,1676958100
486,kuusamo,65.9667,29.1833,253.17,84,75,1.03,FI,1676958101
487,ust-kuyga,70.0167,135.6,244.76,93,100,4.01,RU,1676958101
488,puerto ayacucho,5.6639,-67.6236,296.58,69,98,1.79,VE,1676958101
489,zeya,53.75,127.2667,261.7,83,42,1.92,RU,1676958102
490,umm lajj,25.0213,37.2685,294.76,56,89,4.02,SA,1676958102
491,ulladulla,-35.35,150.4667,292.99,88,100,6.39,AU,1676958103
492,college,64.8569,-147.8028,263.47,86,100,0.0,US,1676958103
493,yulara,-25.2406,130.9889,311.7,15,22,5.06,AU,1676958104
494,mpraeso,6.5932,-0.7346,293.08,96,25,1.17,GH,1676958104
495,los patios,7.8379,-72.5037,295.58,83,40,0.0,CO,1676958105
496,pringsewu,-5.3582,104.9744,301.94,76,95,1.03,ID,1676958105
497,ipira,-12.1583,-39.7372,295.59,85,100,2.59,BR,1676958106
498,itaituba,-4.2761,-55.9836,295.07,100,100,0.87,BR,1676958106
499,gorontalo,0.5412,123.0595,304.68,63,87,2.1,ID,1676958106
500,sapozhok,53.9419,40.6806,263.95,95,100,2.2,RU,1676958107
501,goderich,43.7501,-81.7165,272.33,80,100,4.12,CA,1676958107
502,veraval,20.9,70.3667,301.01,44,23,4.33,IN,1676958108
503,bodden town,19.2833,-81.25,297.55,83,0,3.8,KY,1676958108
504,riyadh,24.6877,46.7219,287.23,21,100,2.97,SA,1676958017
505,faanui,-16.4833,-151.75,300.98,73,33,4.31,PF,1676958109
506,ixtapa,20.7,-105.2,295.5,83,0,1.03,MX,1676958109
507,sidney,-33.8679,151.2073,303.84,71,36,3.13,AU,1676957900
508,rameswaram,9.2833,79.3,299.54,61,33,6.44,IN,1676958110
509,san julian,21.0167,-102.1667,288.1,40,17,1.91,MX,1676958111
510,novikovo,51.1537,37.8879,272.53,98,100,5.52,RU,1676958111
511,magadan,59.5667,150.8,251.9,81,13,1.38,RU,1676958111
512,luderitz,-26.6481,15.1594,291.54,73,0,2.71,NA,1676958112
513,roma,43.2128,-75.4557,273.0,82,0,0.0,US,1676958255
514,alta floresta,-9.8756,-56.0861,293.57,99,100,0.88,BR,1676958112
515,san ramon,37.7799,-121.978,286.2,72,0,2.06,US,1676957880
516,anderson,34.5334,-82.6499,290.14,78,0,6.69,US,1676958113
517,hirara,24.8,125.2833,292.3,59,75,11.83,JP,1676958114
518,acapulco,16.8634,-99.8901,298.05,83,20,1.54,MX,1676957918
519,benalla,-36.55,145.9833,306.56,20,80,5.49,AU,1676958114
520,mangai,-4.05,19.5333,297.18,79,100,1.44,CD,1676958115
521,trapani,37.8333,12.6667,281.42,81,0,2.06,IT,1676958115
522,ajdabiya,30.7554,20.2263,285.7,78,19,1.27,LY,1676958116
523,sturgeon bay,44.8342,-87.377,275.35,80,100,7.2,US,1676958116
524,vanavara,60.34,102.2797,261.92,84,99,4.19,RU,1676958117
525,acarigua,9.5545,-69.1956,294.74,71,34,3.09,VE,1676958117
526,westport,41.1415,-73.3579,282.14,61,75,4.63,US,1676958118
527,vorukh,39.8494,70.5838,280.15,42,8,1.48,TJ,1676958118
528,caravelas,-17.7125,-39.2481,295.93,92,38,0.19,BR,1676958119
529,bowen,-20.0167,148.2333,297.87,87,88,8.67,AU,1676958119
530,bukama,-9.2,25.85,294.14,93,100,1.37,CD,1676958119
531,kantunilkin,21.0917,-87.45,292.63,98,4,1.06,MX,1676958120
532,vila velha,-20.3297,-40.2925,296.45,95,20,1.03,BR,1676958120
533,otradnoye,59.7775,30.8181,260.18,95,58,2.55,RU,1676958121
534,burgeo,47.6167,-57.6152,276.6,99,100,10.27,CA,1676958122
535,utiel,39.5667,-1.2,279.78,52,63,0.39,ES,1676958122
536,panjab,34.388,67.0233,268.83,72,35,0.65,AF,1676958123
537,manama,26.2154,50.5832,291.14,55,0,2.57,BH,1676957969
538,burns lake,54.2331,-125.7533,267.83,90,100,4.6,CA,1676958124
539,cleethorpes,53.5605,-0.0323,283.69,81,100,2.06,GB,1676958124
540,aquiraz,-3.9014,-38.3911,298.81,81,96,4.26,BR,1676958125
541,kajaani,64.2273,27.7285,255.18,85,100,2.57,FI,1676958125
542,aligudarz,33.4006,49.6949,271.47,58,0,2.45,IR,1676958126
543,rodrigues alves,-7.738,-72.6509,294.31,99,91,0.75,BR,1676958126
544,popondetta,-8.7537,148.2534,302.73,72,76,1.93,PG,1676958127
545,polyarnyy,69.1989,33.4478,254.81,100,91,3.55,RU,1676958127
